,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
997,9914,-122.31,38.34,19.0,4187.0,684.0,1827.0,605.0,4.5293,197194.0,NEAR BAY
998,6048,-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,131230.0,INLAND
999,1498,-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,397106.11,NEAR BAY
1000,20401,-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,201094.0,<1H OCEAN
1001,9946,-122.37,38.33,29.0,1868.0,291.0,764.0,284.0,4.825,262595.02,NEAR BAY
1002,6845,-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,179319.0,<1H OCEAN
1003,12953,-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,131477.0,INLAND
1004,6824,-118.1,34.08,37.0,2894.0,659.0,1977.0,636.0,2.543,191130.0,<1H OCEAN
1005,9260,-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,74699.0,INLAND
1006,8399,-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,255780.01,<1H OCEAN
1007,15640,-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,486499.86,NEAR BAY
1008,20497,-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,276643.0,<1H OCEAN
1009,14793,-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,203180.0,NEAR OCEAN
1010,15643,-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,327440.04,NEAR BAY
1011,3066,-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,75195.0,INLAND
1012,3291,-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,90850.0,INLAND
1013,5472,-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,384066.19,<1H OCEAN
1014,13311,-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,168541.0,INLAND
1015,10100,-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446,213586.0,<1H OCEAN
1016,2710,-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,70161.0,INLAND
1017,6760,-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,304857.1,<1H OCEAN
1018,11438,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,260816.0,<1H OCEAN
1019,3967,-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,251272.0,<1H OCEAN
1020,2817,-119.02,35.41,41.0,2221.0,516.0,1106.0,473.0,1.97,67913.0,INLAND
1021,2979,-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,91972.0,INLAND
1022,15772,-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,482534.79,NEAR BAY
1023,14511,-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,218658.01,<1H OCEAN
1024,5913,-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,190544.01,<1H OCEAN
1025,3251,-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05,88914.0,INLAND
1026,2147,-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,81985.0,INLAND
1027,5140,-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,117672.0,<1H OCEAN
1028,5350,-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,466708.69,<1H OCEAN
1029,867,-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,348260.06,NEAR BAY
1030,20612,-121.56,39.08,26.0,1377.0,289.0,761.0,267.0,1.4934,61780.0,INLAND
1031,886,-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,201741.0,<1H OCEAN
1032,9886,-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,200146.03,NEAR BAY
1033,7831,-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,152910.0,<1H OCEAN
1034,18145,-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,446356.33,<1H OCEAN
1035,3520,-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,284919.05,<1H OCEAN
1036,14061,-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,328511.03,NEAR OCEAN
1037,2851,-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,90676.0,INLAND
1038,18217,-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,331447.08,NEAR BAY
1039,7608,-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,145568.0,<1H OCEAN
1040,2286,-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,97925.0,INLAND
1041,7282,-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,119577.0,<1H OCEAN
1042,2884,-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,51365.0,INLAND
1043,3160,-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,55870.0,INLAND
1044,8107,-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,229375.0,NEAR OCEAN
1045,5809,-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,216794.01,<1H OCEAN
1046,3250,-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,54056.98,INLAND
1047,6371,-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,268146.0,INLAND
1048,16751,-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,303507.0,NEAR OCEAN
1049,12977,-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,135211.0,INLAND
1050,7012,-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,162003.0,<1H OCEAN
1051,15039,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,227353.02,<1H OCEAN
1052,905,-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,220053.0,<1H OCEAN
1053,16403,-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,145903.0,INLAND
1054,3893,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,234179.0,<1H OCEAN
1055,15138,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,167272.0,<1H OCEAN
1056,262,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,139270.0,NEAR BAY
1057,15970,-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,269739.12,NEAR BAY
1058,799,-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,184868.0,NEAR BAY
1059,5217,-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,112442.03,<1H OCEAN
1060,11571,-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,212188.0,<1H OCEAN
1061,8989,-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,379146.16,<1H OCEAN
1062,5175,-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,117857.0,<1H OCEAN
1063,12895,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,122951.0,INLAND
1064,301,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,184226.0,NEAR BAY
1065,17999,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,283061.0,<1H OCEAN
1066,11977,-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,162583.0,INLAND
1067,2592,-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,95085.0,NEAR OCEAN
1068,12367,-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,141700.0,INLAND
1069,1034,-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,151557.0,INLAND
1070,3747,-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,260749.0,<1H OCEAN
1071,19293,-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,179733.0,<1H OCEAN
1072,9145,-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,246352.0,<1H OCEAN
1073,628,-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,309000.06,NEAR BAY
1074,9206,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,122555.0,INLAND
1075,17587,-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,276093.0,<1H OCEAN
1076,15237,-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,343944.03,NEAR OCEAN
1077,2928,-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,51504.0,INLAND
1078,10489,-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,203963.17,<1H OCEAN
1079,3118,-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,71250.95,INLAND
1080,5506,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,357653.14,<1H OCEAN
1081,15864,-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,492199.9,NEAR BAY
1082,2225,-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,244465.0,INLAND
1083,16577,-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,121411.0,INLAND
1084,4179,-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,188727.0,<1H OCEAN
1085,14757,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,115149.0,NEAR OCEAN
1086,15482,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,227410.02,<1H OCEAN
1087,6266,-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,168715.0,<1H OCEAN
1088,9101,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,128603.0,INLAND
1089,3793,-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,263303.0,<1H OCEAN
1090,13954,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,134953.0,INLAND
1091,18786,-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,83024.0,INLAND
1092,12555,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,89110.0,INLAND
1093,6796,-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,168674.0,<1H OCEAN
1094,3668,-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,178010.0,<1H OCEAN
1095,12833,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,104748.0,INLAND
1096,9468,-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,106199.0,<1H OCEAN
1097,10527,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,476557.6,<1H OCEAN
1098,12534,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,91722.0,INLAND
1099,14392,-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,280620.04,NEAR OCEAN
1100,7656,-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,242192.0,<1H OCEAN
1101,11406,-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,190939.0,<1H OCEAN
1102,14394,-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,279425.0,NEAR OCEAN
1103,16336,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,135973.0,INLAND
1104,12055,-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,119107.0,INLAND
1105,14550,-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,289885.04,NEAR OCEAN
1106,19690,-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,116869.0,INLAND
1107,11222,-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,192134.0,<1H OCEAN
1108,18982,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,171346.0,INLAND
1109,3859,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,236460.0,<1H OCEAN
1110,10151,-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,286877.02,<1H OCEAN
1111,9332,-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,361106.04,NEAR OCEAN
1112,2475,-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,70135.0,INLAND
1113,11286,-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,201836.0,<1H OCEAN
1114,11620,-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,342096.04,<1H OCEAN
1115,16263,-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,72480.0,INLAND
1116,9675,-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,136273.0,INLAND
1117,19704,-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,111687.0,INLAND
1118,14073,-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,148872.0,NEAR OCEAN
1119,15131,-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,129421.0,<1H OCEAN
1120,20445,-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,271423.02,<1H OCEAN
1121,15785,-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,299664.2,NEAR BAY
1122,14374,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,400723.2,NEAR OCEAN
1123,16635,-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,260505.02,NEAR OCEAN
1124,11426,-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,222274.0,<1H OCEAN
1125,523,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,172824.0,NEAR BAY
1126,12876,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,124943.0,INLAND
1127,9375,-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,375788.05,NEAR BAY
1128,19657,-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,111441.0,INLAND
1129,8510,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,192834.02,<1H OCEAN
1130,9040,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,138380.0,INLAND
1131,3077,-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,91740.0,INLAND
1132,5841,-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,227939.01,<1H OCEAN
1133,3882,-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,219409.01,<1H OCEAN
1134,4267,-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,227701.06,<1H OCEAN
1135,9773,-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,150886.0,<1H OCEAN
1136,7739,-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,188207.0,<1H OCEAN
1137,11972,-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,108485.0,INLAND
1138,9399,-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,465414.58,NEAR BAY
1139,19673,-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,145901.0,INLAND
1140,4590,-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,248558.01,<1H OCEAN
1141,20307,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,195301.0,NEAR OCEAN
1142,18147,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,313945.04,<1H OCEAN
1143,466,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,220149.0,NEAR BAY
1144,7781,-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,202223.0,<1H OCEAN
1145,4067,-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,485890.78,<1H OCEAN
1146,8900,-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,496812.96,<1H OCEAN
1147,14158,-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,166121.0,NEAR OCEAN
1148,20501,-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,315442.03,<1H OCEAN
1149,4520,-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,202465.0,<1H OCEAN
1150,1539,-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,271585.01,NEAR BAY
1151,10330,-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,305430.0,<1H OCEAN
1152,12170,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,103907.0,INLAND
1153,126,-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,376129.03,NEAR BAY
1154,2697,-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,90090.0,INLAND
1155,6669,-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,276617.0,INLAND
1156,13975,-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,98456.0,INLAND
1157,18311,-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,334963.08,NEAR BAY
1158,14412,-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,347041.08,NEAR OCEAN
1159,3837,-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,209108.0,<1H OCEAN
1160,19534,-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,99510.0,INLAND
1161,13674,-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,100110.0,INLAND
1162,9643,-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,75170.0,INLAND
1163,14975,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,139109.0,NEAR OCEAN
1164,20587,-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,100981.0,INLAND
1165,13842,-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,97724.98,INLAND
1166,12634,-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,102269.0,INLAND
1167,3622,-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,194551.0,<1H OCEAN
1168,6746,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,264871.04,<1H OCEAN
1169,10094,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,178536.0,<1H OCEAN
1170,6862,-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,201816.0,<1H OCEAN
1171,20372,-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,261946.01,<1H OCEAN
1172,12175,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,108067.0,INLAND
1173,11102,-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,195149.0,<1H OCEAN
1174,16371,-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,118314.0,INLAND
1175,6303,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,186917.0,<1H OCEAN
1176,14384,-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,335900.05,NEAR OCEAN
1177,2554,-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,75248.0,NEAR OCEAN
1178,7772,-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,222366.0,<1H OCEAN
1179,576,-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,357498.07,NEAR BAY
1180,19707,-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,148849.0,INLAND
1181,14312,-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,145458.0,NEAR OCEAN
1182,15007,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,161429.0,<1H OCEAN
1183,10670,-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,468076.5,<1H OCEAN
1184,14668,-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,183436.0,NEAR OCEAN
1185,4514,-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,179577.0,<1H OCEAN
1186,1224,-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,124854.0,INLAND
1187,7355,-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,157569.0,<1H OCEAN
1188,10541,-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,287438.04,<1H OCEAN
1189,13837,-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,137264.0,INLAND
1190,3729,-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,350757.07,<1H OCEAN
1191,17275,-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,266870.01,NEAR OCEAN
1192,15262,-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,293908.01,NEAR OCEAN
1193,3445,-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,158033.0,<1H OCEAN
1194,9033,-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,477150.67,NEAR OCEAN
1195,374,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,143513.0,NEAR BAY
1196,19653,-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,74776.0,INLAND
1197,5764,-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,211896.01,<1H OCEAN
1198,19166,-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,142653.0,<1H OCEAN
1199,10332,-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,440799.16,<1H OCEAN
1200,9273,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,345470.07,<1H OCEAN
1201,4750,-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,307242.03,<1H OCEAN
1202,2503,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,58216.0,INLAND
1203,10885,-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,199426.0,<1H OCEAN
1204,1193,-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,72371.0,INLAND
1205,6277,-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,187484.0,<1H OCEAN
1206,17406,-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,178160.0,<1H OCEAN
1207,14068,-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,155647.0,NEAR OCEAN
1208,12105,-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,127416.0,INLAND
1209,6467,-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,259193.0,INLAND
1210,8077,-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,225406.0,NEAR OCEAN
1211,13490,-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,118916.0,INLAND
1212,16250,-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,78709.0,INLAND
1213,2513,-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,63394.0,INLAND
1214,8894,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,451147.5,<1H OCEAN
1215,10507,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,321275.01,<1H OCEAN
1216,3275,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,104914.0,INLAND
1217,1892,-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,132210.0,INLAND
1218,16525,-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,101064.0,INLAND
1219,13550,-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,80337.0,INLAND
1220,8620,-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,334160.05,<1H OCEAN
1221,12248,-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,105542.0,INLAND
1222,6976,-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,215573.0,<1H OCEAN
1223,12994,-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,163903.0,INLAND
1224,768,-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,200386.0,NEAR BAY
1225,16258,-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,92928.0,INLAND
1226,11894,-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,111484.0,INLAND
1227,7560,-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,143150.0,<1H OCEAN
1228,8949,-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,452150.34,<1H OCEAN
1229,8345,-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,206754.0,<1H OCEAN
1230,5593,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,192741.0,<1H OCEAN
1231,2110,-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,69539.0,INLAND
1232,18911,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,158610.0,NEAR BAY
1233,20025,-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,68203.0,INLAND
1234,19664,-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,151081.0,INLAND
1235,18633,-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,323108.04,NEAR OCEAN
1236,18321,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,461900.63,NEAR BAY
1237,11624,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,245668.0,<1H OCEAN
1238,18976,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,157261.0,INLAND
1239,17940,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,249828.0,<1H OCEAN
1240,11483,-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,336097.01,<1H OCEAN
1241,8518,-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,275652.06,<1H OCEAN
1242,1503,-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,156952.0,NEAR BAY
1243,5734,-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,284205.09,<1H OCEAN
1244,12800,-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,107088.0,INLAND
1245,14306,-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,142448.0,NEAR OCEAN
1246,15958,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,307242.02,NEAR OCEAN
1247,12594,-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,120889.0,INLAND
1248,3602,-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,229433.0,<1H OCEAN
1249,700,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,335261.11,NEAR BAY
1250,10354,-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,211720.0,<1H OCEAN
1251,6743,-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,272060.0,INLAND
1252,7032,-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,206365.0,<1H OCEAN
1253,4766,-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,209389.0,<1H OCEAN
